order_id,date,customer_id,product,category,sales,price,cost,payment_status
SALE-882163BA,2025-06-29T09:48:00,CUST-LIVE-1031,Vivo V29 5G 8GB+256GB,Smartphone,2,33999.0,27199.2,Completed
SALE-44E92254,2025-06-29T05:12:00,CUST-LIVE-1497,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-F6B2D06C,2025-06-29T04:39:00,CUST-LIVE-1001,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-22E24C23,2025-06-29T09:00:00,CUST-LIVE-1217,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-F11AFAF8,2025-06-29T06:32:00,CUST-LIVE-1140,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-6AAC1CF6,2025-06-29T11:38:00,CUST-LIVE-1404,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-93386C02,2025-06-29T11:13:00,CUST-LIVE-1426,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-D675002E,2025-06-29T08:07:00,CUST-LIVE-1414,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-A6048E93,2025-06-29T04:18:00,CUST-LIVE-1344,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-45738FE0,2025-06-29T05:42:00,CUST-LIVE-1070,Philips XXL Air Fryer HD9860,Kitchen,2,12999.0,10399.2,Completed
SALE-08EEC5AC,2025-06-29T13:54:00,CUST-LIVE-1448,Havells OTG 35L Bake & Broil,Kitchen,1,7999.0,6399.2,Completed
SALE-656C43F3,2025-06-28T05:18:00,CUST-LIVE-1414,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-41479BE6,2025-06-28T06:17:00,CUST-LIVE-1144,LG 1.5 Ton Dual Inverter AC,Air Conditioner,1,38999.0,31199.2,Completed
SALE-393E3A41,2025-06-28T07:27:00,CUST-LIVE-1500,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-516CF5B7,2025-06-28T14:59:00,CUST-LIVE-1436,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-D2626277,2025-06-28T05:37:00,CUST-LIVE-1149,Daikin 1.5 Ton 5★ Inverter Split AC,Air Conditioner,1,44999.0,35999.2,Completed
SALE-E26A959F,2025-06-28T12:19:00,CUST-LIVE-1140,Philips XXL Air Fryer HD9860,Kitchen,1,12999.0,10399.2,Completed
SALE-9B1DBE80,2025-06-28T10:16:00,CUST-LIVE-1413,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-4CB7A3FF,2025-06-28T07:07:00,CUST-LIVE-1257,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-CDBC4602,2025-06-28T16:05:00,CUST-LIVE-1155,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-68BFB535,2025-06-28T16:17:00,CUST-LIVE-1068,IFB 8 kg Senator Smart WW,Washing Machine,1,49999.0,39999.2,Completed
SALE-2D4C74FE,2025-06-28T06:14:00,CUST-LIVE-1119,Usha Maxx Air Tower Fan 400mm,Appliance,1,4999.0,3999.2,Completed
SALE-2961B4DA,2025-06-28T05:41:00,CUST-LIVE-1245,Samsung 324L Double Door Frost-Free,Refrigerator,2,34999.0,27999.2,Completed
SALE-B5320BEE,2025-06-28T11:37:00,CUST-LIVE-1034,"Mi 40"" Full HD Android TV",Television,1,21999.0,17599.2,Completed
SALE-5AD91A06,2025-06-27T12:17:00,CUST-LIVE-1312,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-D0F9B111,2025-06-27T06:48:00,CUST-LIVE-1196,IFB 25L Convection Microwave,Kitchen,1,14999.0,11999.2,Completed
SALE-BE47461E,2025-06-27T12:04:00,CUST-LIVE-1157,"Hisense 58"" 4K UHD TV",Television,1,42999.0,34399.2,Completed
SALE-14EDEA6F,2025-06-27T10:13:00,CUST-LIVE-1315,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-CF8B4309,2025-06-26T14:03:00,CUST-LIVE-1328,Godrej 190L Direct Cool Fridge,Refrigerator,2,14999.0,11999.2,Completed
SALE-E309A9DA,2025-06-26T14:11:00,CUST-LIVE-1313,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-0D3E6249,2025-06-26T14:29:00,CUST-LIVE-1000,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-0C233BD9,2025-06-26T14:42:00,CUST-LIVE-1273,Voltas 1 Ton 3★ Split AC,Air Conditioner,1,28999.0,23199.2,Completed
SALE-ED22466E,2025-06-26T13:16:00,CUST-LIVE-1233,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-149665CE,2025-06-26T05:18:00,CUST-LIVE-1136,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-84F86BC5,2025-06-26T14:09:00,CUST-LIVE-1105,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,1,15999.0,12799.2,Completed
SALE-70217615,2025-06-26T07:44:00,CUST-LIVE-1311,Whirlpool 292L Frost-Free Fridge,Refrigerator,2,29999.0,23999.2,Completed
SALE-B3BE4C50,2025-06-25T05:27:00,CUST-LIVE-1037,Daikin 1.5 Ton 5★ Inverter Split AC,Air Conditioner,1,44999.0,35999.2,Completed
SALE-87349062,2025-06-25T11:49:00,CUST-LIVE-1038,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-1F930185,2025-06-25T11:24:00,CUST-LIVE-1321,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-5D322EC9,2025-06-25T05:25:00,CUST-LIVE-1017,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-854EBA11,2025-06-25T11:27:00,CUST-LIVE-1231,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-C5FA041A,2025-06-25T08:40:00,CUST-LIVE-1112,Sony WH-1000XM5 Wireless Headphones,Audio,1,24999.0,19999.2,Completed
SALE-878726D3,2025-06-25T15:46:00,CUST-LIVE-1298,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-28B55B04,2025-06-25T05:49:00,CUST-LIVE-1288,Prestige Electric Induction Cooktop,Kitchen,2,3499.0,2799.2,Completed
SALE-270B3490,2025-06-25T07:13:00,CUST-LIVE-1049,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-0286CA3B,2025-06-25T06:09:00,CUST-LIVE-1256,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-40BEB0BB,2025-06-25T14:35:00,CUST-LIVE-1383,Havells Flomax 1200mm Fan With Light,Lighting,2,5999.0,4799.2,Completed
SALE-8E721F34,2025-06-25T14:13:00,CUST-LIVE-1092,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-495E0A3C,2025-06-25T10:16:00,CUST-LIVE-1113,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-BBB9B2C5,2025-06-24T04:40:00,CUST-LIVE-1018,Bose QuietComfort 45 Headphones,Audio,2,29900.0,23920.0,Completed
SALE-89D69AC9,2025-06-24T03:47:00,CUST-LIVE-1237,Voltas 1 Ton 3★ Split AC,Air Conditioner,1,28999.0,23199.2,Completed
SALE-50838CE4,2025-06-24T06:31:00,CUST-LIVE-1209,Apple iPhone 15 128GB,Smartphone,1,79900.0,63920.0,Completed
SALE-6F6A6789,2025-06-24T09:08:00,CUST-LIVE-1360,HP Pavilion 14 Ryzen 5 8GB RAM,Laptop,1,48999.0,39199.2,Completed
SALE-11122002,2025-06-24T12:37:00,CUST-LIVE-1215,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-8063D0EE,2025-06-23T14:01:00,CUST-LIVE-1056,Usha Maxx Air Tower Fan 400mm,Appliance,1,4999.0,3999.2,Completed
SALE-3D4545C2,2025-06-23T14:46:00,CUST-LIVE-1354,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-E5967BCC,2025-06-23T09:49:00,CUST-LIVE-1471,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-6BD2509C,2025-06-23T08:01:00,CUST-LIVE-1144,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-A0E6699A,2025-06-22T14:44:00,CUST-LIVE-1123,Voltas 1 Ton 3★ Split AC,Air Conditioner,1,28999.0,23199.2,Completed
SALE-78C0EF61,2025-06-22T13:38:00,CUST-LIVE-1108,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-A7C39051,2025-06-22T03:47:00,CUST-LIVE-1245,Redmi Note 13 Pro+ 5G 256GB,Smartphone,1,28999.0,23199.2,Completed
SALE-FD1FE472,2025-06-22T06:21:00,CUST-LIVE-1486,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,2,35999.0,28799.2,Completed
SALE-346F4418,2025-06-22T07:35:00,CUST-LIVE-1286,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-D7613E2A,2025-06-22T12:47:00,CUST-LIVE-1399,Acer Aspire Lite Ryzen 3,Laptop,1,32999.0,26399.2,Completed
SALE-8F5E8DEA,2025-06-21T09:05:00,CUST-LIVE-1320,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-EA43C8FE,2025-06-21T15:35:00,CUST-LIVE-1279,Hikvision 2MP IP PTZ Camera,Security,1,8499.0,6799.2,Completed
SALE-A76FDC7D,2025-06-21T07:23:00,CUST-LIVE-1157,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-13A50C68,2025-06-21T07:09:00,CUST-LIVE-1402,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-A87E428A,2025-06-21T06:14:00,CUST-LIVE-1450,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-6E42DD17,2025-06-21T09:35:00,CUST-LIVE-1375,Usha Maxx Air Tower Fan 400mm,Appliance,1,4999.0,3999.2,Completed
SALE-B9B0FF39,2025-06-21T03:56:00,CUST-LIVE-1133,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-A035B76C,2025-06-21T06:14:00,CUST-LIVE-1071,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-907DE709,2025-06-21T06:00:00,CUST-LIVE-1165,Acer Aspire Lite Ryzen 3,Laptop,2,32999.0,26399.2,Completed
SALE-38334C34,2025-06-20T13:52:00,CUST-LIVE-1461,JBL Flip 6 Bluetooth Speaker,Audio,2,9999.0,7999.2,Completed
SALE-836C1381,2025-06-20T12:45:00,CUST-LIVE-1212,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-96A67564,2025-06-20T05:23:00,CUST-LIVE-1111,IFB 8 kg Senator Smart WW,Washing Machine,2,49999.0,39999.2,Completed
SALE-211BB50D,2025-06-20T06:54:00,CUST-LIVE-1012,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-36B9EA15,2025-06-20T06:17:00,CUST-LIVE-1266,CP Plus 5MP CCTV Kit 4-Channel,Security,1,12999.0,10399.2,Completed
SALE-16FB848A,2025-06-19T11:35:00,CUST-LIVE-1412,Godrej 10L Electronic Safe,Security,1,6999.0,5599.2,Completed
SALE-51C87F91,2025-06-19T05:40:00,CUST-LIVE-1492,Realme 12 Pro+ 5G 256GB,Smartphone,2,29999.0,23999.2,Completed
SALE-A0EF82A8,2025-06-19T08:05:00,CUST-LIVE-1481,Acer Aspire Lite Ryzen 3,Laptop,1,32999.0,26399.2,Completed
SALE-DCCB5675,2025-06-19T09:46:00,CUST-LIVE-1291,"Sony Bravia 43"" 4K HDR TV",Television,1,48999.0,39199.2,Completed
SALE-AC0ABA09,2025-06-19T13:31:00,CUST-LIVE-1139,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-DB696BDE,2025-06-19T09:31:00,CUST-LIVE-1087,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-3ADDFBD6,2025-06-18T13:21:00,CUST-LIVE-1188,Samsung 8 kg Fully Automatic Top Load,Washing Machine,1,28999.0,23199.2,Completed
SALE-2BDD7FC3,2025-06-18T07:20:00,CUST-LIVE-1103,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-45E240F4,2025-06-18T07:36:00,CUST-LIVE-1493,OnePlus 12R 5G 256GB,Smartphone,1,39999.0,31999.2,Completed
SALE-8B91228D,2025-06-17T09:37:00,CUST-LIVE-1272,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-AE724152,2025-06-17T13:17:00,CUST-LIVE-1210,Samsung Galaxy S24 5G 256GB,Smartphone,1,74999.0,59999.2,Completed
SALE-F4BF8325,2025-06-17T09:11:00,CUST-LIVE-1362,JBL Bar 5.0 Multibeam Soundbar,Audio,1,19999.0,15999.2,Completed
SALE-89797B8C,2025-06-17T06:08:00,CUST-LIVE-1093,Voltas 1 Ton 3★ Split AC,Air Conditioner,2,28999.0,23199.2,Completed
SALE-2F9C3110,2025-06-16T06:30:00,CUST-LIVE-1192,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-B46A8108,2025-06-16T12:25:00,CUST-LIVE-1192,Voltas 1 Ton 3★ Split AC,Air Conditioner,2,28999.0,23199.2,Completed
SALE-6AD0766E,2025-06-16T09:18:00,CUST-LIVE-1324,Morphy Richards Icon Superb Mixer,Kitchen,2,4499.0,3599.2,Completed
SALE-F4B3280B,2025-06-16T12:19:00,CUST-LIVE-1179,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-05F5C10F,2025-06-16T14:29:00,CUST-LIVE-1208,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-562E5DFE,2025-06-16T09:53:00,CUST-LIVE-1272,Syska LED Strip Light 5M RGB,Lighting,1,1299.0,1039.2,Completed
SALE-3F7BF4A7,2025-06-15T07:54:00,CUST-LIVE-1193,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-0E8E51B9,2025-06-15T04:33:00,CUST-LIVE-1298,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,2,35999.0,28799.2,Completed
SALE-7C9ECF15,2025-06-15T06:46:00,CUST-LIVE-1176,OPPO Reno 11 5G 256GB,Smartphone,1,31999.0,25599.2,Completed
SALE-81425A77,2025-06-15T11:48:00,CUST-LIVE-1310,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,1,35999.0,28799.2,Completed
SALE-24E29D57,2025-06-15T11:17:00,CUST-LIVE-1266,Syska LED Strip Light 5M RGB,Lighting,1,1299.0,1039.2,Completed
SALE-B5D85742,2025-06-15T13:56:00,CUST-LIVE-1084,LG 1.5 Ton Dual Inverter AC,Air Conditioner,2,38999.0,31199.2,Completed
SALE-938163BD,2025-06-15T12:08:00,CUST-LIVE-1448,ASUS VivoBook 15 Core i3 8GB,Laptop,2,38999.0,31199.2,Completed
SALE-60E3F201,2025-06-15T15:13:00,CUST-LIVE-1098,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-C5A9B385,2025-06-15T08:53:00,CUST-LIVE-1351,Philips Wet & Dry Iron GC1905,Appliance,2,1499.0,1199.2,Completed
SALE-682E478C,2025-06-14T14:44:00,CUST-LIVE-1434,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-F90F81DF,2025-06-14T13:28:00,CUST-LIVE-1009,Samsung 8 kg Fully Automatic Top Load,Washing Machine,1,28999.0,23199.2,Completed
SALE-555ED586,2025-06-14T07:04:00,CUST-LIVE-1204,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-055CA83B,2025-06-14T10:43:00,CUST-LIVE-1150,Godrej 190L Direct Cool Fridge,Refrigerator,2,14999.0,11999.2,Completed
SALE-5611B7F3,2025-06-14T13:48:00,CUST-LIVE-1279,Dyson V8 Absolute Cordless Vacuum,Appliance,1,34999.0,27999.2,Completed
SALE-CDD1CD7E,2025-06-14T10:43:00,CUST-LIVE-1471,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-7B02547D,2025-06-14T11:36:00,CUST-LIVE-1059,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-1A3D5706,2025-06-14T06:50:00,CUST-LIVE-1420,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-E957AAE5,2025-06-14T16:29:00,CUST-LIVE-1215,Apple MacBook Air M2 8GB,Laptop,1,114900.0,91920.0,Completed
SALE-B43AFD8E,2025-06-14T03:43:00,CUST-LIVE-1472,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-86C06C5B,2025-06-14T12:43:00,CUST-LIVE-1337,OPPO Reno 11 5G 256GB,Smartphone,1,31999.0,25599.2,Completed
SALE-335FB231,2025-06-14T13:49:00,CUST-LIVE-1410,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-2CC37FD9,2025-06-13T11:58:00,CUST-LIVE-1305,Voltas 1 Ton 3★ Split AC,Air Conditioner,2,28999.0,23199.2,Completed
SALE-F41777E2,2025-06-13T12:37:00,CUST-LIVE-1437,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-3934237A,2025-06-13T08:02:00,CUST-LIVE-1059,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-FD8EF24B,2025-06-13T05:11:00,CUST-LIVE-1212,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-8E289CF4,2025-06-13T12:47:00,CUST-LIVE-1136,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-A8B581EC,2025-06-13T09:46:00,CUST-LIVE-1202,LG 1.5 Ton Dual Inverter AC,Air Conditioner,1,38999.0,31199.2,Completed
SALE-3C05EAA7,2025-06-13T12:50:00,CUST-LIVE-1143,Kent Grand+ Water Purifier RO,Kitchen,2,16999.0,13599.2,Completed
SALE-B234CE5C,2025-06-13T04:03:00,CUST-LIVE-1487,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-74A63431,2025-06-12T06:23:00,CUST-LIVE-1209,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-C8CFA0DB,2025-06-12T11:15:00,CUST-LIVE-1340,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-378783E2,2025-06-12T05:06:00,CUST-LIVE-1207,Hikvision 2MP IP PTZ Camera,Security,2,8499.0,6799.2,Completed
SALE-E7CC68B5,2025-06-12T05:58:00,CUST-LIVE-1198,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,2,15999.0,12799.2,Completed
SALE-772C01E6,2025-06-12T13:05:00,CUST-LIVE-1439,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-190617F3,2025-06-12T11:20:00,CUST-LIVE-1013,Apple MacBook Air M2 8GB,Laptop,1,114900.0,91920.0,Completed
SALE-C82A9637,2025-06-12T15:16:00,CUST-LIVE-1398,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-C9EBD807,2025-06-12T11:17:00,CUST-LIVE-1218,Havells Flomax 1200mm Fan With Light,Lighting,2,5999.0,4799.2,Completed
SALE-49F1A2B8,2025-06-12T15:59:00,CUST-LIVE-1293,HP Pavilion 14 Ryzen 5 8GB RAM,Laptop,1,48999.0,39199.2,Completed
SALE-8618476C,2025-06-12T11:49:00,CUST-LIVE-1044,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-BD106223,2025-06-12T04:46:00,CUST-LIVE-1019,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-F5102CF5,2025-06-11T08:03:00,CUST-LIVE-1197,Bosch 7 kg Serie 6 Front Load,Washing Machine,1,44999.0,35999.2,Completed
SALE-A82E6664,2025-06-11T06:12:00,CUST-LIVE-1202,Daikin 1.5 Ton 5★ Inverter Split AC,Air Conditioner,1,44999.0,35999.2,Completed
SALE-744C6479,2025-06-11T15:57:00,CUST-LIVE-1270,Morphy Richards Icon Superb Mixer,Kitchen,1,4499.0,3599.2,Completed
SALE-5E132586,2025-06-11T11:20:00,CUST-LIVE-1035,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-E74422EA,2025-06-11T06:33:00,CUST-LIVE-1428,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-27941F2A,2025-06-11T09:30:00,CUST-LIVE-1091,"Hisense 58"" 4K UHD TV",Television,1,42999.0,34399.2,Completed
SALE-C643E0BB,2025-06-11T10:52:00,CUST-LIVE-1442,"Mi 40"" Full HD Android TV",Television,1,21999.0,17599.2,Completed
SALE-F58A8935,2025-06-10T11:17:00,CUST-LIVE-1347,Havells OTG 35L Bake & Broil,Kitchen,1,7999.0,6399.2,Completed
SALE-615B1742,2025-06-10T10:35:00,CUST-LIVE-1098,IFB 25L Convection Microwave,Kitchen,1,14999.0,11999.2,Completed
SALE-EAB5C7C9,2025-06-10T11:03:00,CUST-LIVE-1308,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,1,15999.0,12799.2,Completed
SALE-F868D6E0,2025-06-10T08:42:00,CUST-LIVE-1295,Philips Wet & Dry Iron GC1905,Appliance,2,1499.0,1199.2,Completed
SALE-061B9050,2025-06-09T11:55:00,CUST-LIVE-1500,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,1,35999.0,28799.2,Completed
SALE-C4879B82,2025-06-09T11:42:00,CUST-LIVE-1219,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-9C795211,2025-06-09T11:29:00,CUST-LIVE-1043,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-8DE9BDC3,2025-06-09T10:10:00,CUST-LIVE-1091,"OnePlus 50"" 4K Smart TV",Television,1,37999.0,30399.2,Completed
SALE-4D7638F9,2025-06-09T09:22:00,CUST-LIVE-1225,Morphy Richards Icon Superb Mixer,Kitchen,2,4499.0,3599.2,Completed
SALE-BF554961,2025-06-09T12:14:00,CUST-LIVE-1184,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-033B98BD,2025-06-08T09:44:00,CUST-LIVE-1373,Hikvision 2MP IP PTZ Camera,Security,1,8499.0,6799.2,Completed
SALE-7150718A,2025-06-08T05:06:00,CUST-LIVE-1271,LG 1.5 Ton Dual Inverter AC,Air Conditioner,1,38999.0,31199.2,Completed
SALE-D69A000C,2025-06-08T13:03:00,CUST-LIVE-1495,"OnePlus 50"" 4K Smart TV",Television,1,37999.0,30399.2,Completed
SALE-1346812C,2025-06-08T08:00:00,CUST-LIVE-1001,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-BC9D7DD2,2025-06-08T07:26:00,CUST-LIVE-1103,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-389FF4AD,2025-06-08T08:26:00,CUST-LIVE-1139,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-36A9FE1D,2025-06-08T08:37:00,CUST-LIVE-1191,Dyson V8 Absolute Cordless Vacuum,Appliance,1,34999.0,27999.2,Completed
SALE-0F2C928F,2025-06-08T06:19:00,CUST-LIVE-1051,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-0089D264,2025-06-08T06:23:00,CUST-LIVE-1018,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-A0EF046A,2025-06-08T13:35:00,CUST-LIVE-1449,OnePlus 12R 5G 256GB,Smartphone,1,39999.0,31999.2,Completed
SALE-ABD3B87B,2025-06-08T10:37:00,CUST-LIVE-1420,"Sony Bravia 43"" 4K HDR TV",Television,1,48999.0,39199.2,Completed
SALE-C5E8523A,2025-06-07T07:11:00,CUST-LIVE-1347,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-C9F19C86,2025-06-07T03:39:00,CUST-LIVE-1066,ASUS VivoBook 15 Core i3 8GB,Laptop,2,38999.0,31199.2,Completed
SALE-D9600E08,2025-06-07T16:09:00,CUST-LIVE-1412,Morphy Richards Icon Superb Mixer,Kitchen,1,4499.0,3599.2,Completed
SALE-0ED1290A,2025-06-07T07:31:00,CUST-LIVE-1217,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-D312F50F,2025-06-07T12:12:00,CUST-LIVE-1274,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-329C6629,2025-06-07T12:36:00,CUST-LIVE-1411,Voltas 1 Ton 3★ Split AC,Air Conditioner,1,28999.0,23199.2,Completed
SALE-37426FAB,2025-06-07T03:47:00,CUST-LIVE-1075,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-18AE6033,2025-06-06T08:24:00,CUST-LIVE-1107,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-A53D4209,2025-06-06T10:36:00,CUST-LIVE-1202,Daikin 1.5 Ton 5★ Inverter Split AC,Air Conditioner,1,44999.0,35999.2,Completed
SALE-9061E588,2025-06-06T12:53:00,CUST-LIVE-1078,"Sony Bravia 43"" 4K HDR TV",Television,1,48999.0,39199.2,Completed
SALE-3DEFCD0A,2025-06-05T08:28:00,CUST-LIVE-1079,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,1,35999.0,28799.2,Completed
SALE-05D755ED,2025-06-05T08:17:00,CUST-LIVE-1301,IFB 8 kg Senator Smart WW,Washing Machine,2,49999.0,39999.2,Completed
SALE-2B5BD167,2025-06-05T06:24:00,CUST-LIVE-1177,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-61976687,2025-06-05T08:03:00,CUST-LIVE-1077,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-CA897E83,2025-06-05T08:18:00,CUST-LIVE-1251,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-84CDA2CD,2025-06-05T08:54:00,CUST-LIVE-1085,IFB 8 kg Senator Smart WW,Washing Machine,1,49999.0,39999.2,Completed
SALE-DBD0E3B8,2025-06-05T04:28:00,CUST-LIVE-1005,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,1,15999.0,12799.2,Completed
SALE-E43DCC02,2025-06-05T07:15:00,CUST-LIVE-1080,Panasonic 1.5 Ton Cube AC,Air Conditioner,2,41999.0,33599.2,Completed
